"","xvar","yvar","spec","k","fill"
"19094",631,"perinatal depression",0,14,"0"
"19095",631,"older adults",1,14,"14"
"19096",631,"general medical",0,14,"0"
"19097",631,"adults",0,14,"0"
"19098",631,"all control conditions",0,14,"0"
"19099",631,"wl",0,14,"0"
"19100",631,"other ctr",0,14,"0"
"19101",631,"cau",0,14,"0"
"19102",631,"all types",0,14,"0"
"19103",631,"not-cbt-based",0,14,"0"
"19104",631,"cbt-based",0,14,"0"
"19105",633,"pet-peese",0,14,"0"
"19106",633,"p-uniform",0,14,"0"
"19107",633,"fe",0,14,"0"
"19108",633,"reml",0,14,"0"
"19109",633,"rve",0,14,"0"
"19110",633,"3-level",0,14,"0"
"19111",633,"all rob",0,14,"0"
"19112",633,"include_best",0,14,"0"
"19113",633,"exclude_worst",0,14,"0"
"19114",633,"all diagnoses",0,14,"0"
"19115",633,"subclinical depression",0,14,"0"
"19116",633,"cut-off score",0,14,"0"
"19117",633,"diagnosis",0,14,"0"
"19118",633,"all formats",0,14,"0"
"19119",633,"other formats",0,14,"0"
"19120",633,"guided self-help",0,14,"0"
"19121",633,"individual",0,14,"0"
"19122",633,"group",0,14,"0"
"19123",633,"all groups",0,14,"0"
"19124",633,"student population",0,14,"0"
"19125",633,"other target groups",0,14,"0"
"19126",633,"perinatal depression",1,14,"14"
"19127",633,"older adults",0,14,"0"
"19128",633,"general medical",0,14,"0"
"19129",633,"adults",0,14,"0"
"19130",633,"all control conditions",0,14,"0"
"19131",633,"wl",0,14,"0"
"19132",633,"other ctr",0,14,"0"
"19133",633,"cau",0,14,"0"
"19134",633,"all types",0,14,"0"
"19135",633,"not-cbt-based",0,14,"0"
"19136",633,"cbt-based",0,14,"0"
"19137",668,"pet-peese",0,10,"0"
"19138",668,"p-uniform",0,10,"0"
"19139",668,"fe",0,10,"0"
"19140",668,"reml",0,10,"0"
"19141",668,"rve",0,10,"0"
"19142",668,"3-level",0,10,"0"
"19143",668,"all rob",0,10,"0"
"19144",668,"include_best",0,10,"0"
"19145",668,"exclude_worst",0,10,"0"
"19146",668,"all diagnoses",0,10,"0"
"19147",668,"subclinical depression",0,10,"0"
"19148",668,"cut-off score",0,10,"0"
"19149",668,"diagnosis",0,10,"0"
"19150",668,"all formats",0,10,"0"
"19151",668,"other formats",0,10,"0"
"19152",668,"guided self-help",0,10,"0"
"19153",668,"individual",0,10,"0"
"19154",668,"group",0,10,"0"
"19155",668,"all groups",0,10,"0"
"19156",668,"student population",0,10,"0"
"19157",668,"other target groups",1,10,"10"
"19158",668,"perinatal depression",0,10,"0"
"19159",668,"older adults",0,10,"0"
"19160",668,"general medical",0,10,"0"
"19161",668,"adults",0,10,"0"
"19162",668,"all control conditions",0,10,"0"
"19163",668,"wl",0,10,"0"
"19164",668,"other ctr",0,10,"0"
"19165",668,"cau",0,10,"0"
"19166",668,"all types",0,10,"0"
"19167",668,"not-cbt-based",0,10,"0"
"19168",668,"cbt-based",0,10,"0"
"19169",474,"pet-peese",0,11,"0"
"19170",474,"p-uniform",0,11,"0"
"19171",474,"fe",0,11,"0"
"19172",474,"reml",0,11,"0"
"19173",474,"rve",0,11,"0"
"19174",474,"3-level",0,11,"0"
"19175",474,"all rob",0,11,"0"
"19176",474,"include_best",0,11,"0"
"19177",474,"exclude_worst",0,11,"0"
"19178",474,"all diagnoses",0,11,"0"
"19179",474,"subclinical depression",0,11,"0"
"19180",474,"cut-off score",0,11,"0"
"19181",474,"diagnosis",0,11,"0"
"19182",474,"all formats",0,11,"0"
"19183",474,"other formats",0,11,"0"
"19184",474,"guided self-help",0,11,"0"
"19185",474,"individual",0,11,"0"
"19186",474,"group",0,11,"0"
"19187",474,"all groups",0,11,"0"
"19188",474,"student population",0,11,"0"
"19189",474,"other target groups",0,11,"0"
"19190",474,"perinatal depression",0,11,"0"
"19191",474,"older adults",0,11,"0"
"19192",474,"general medical",0,11,"0"
"19193",474,"adults",1,11,"11"
"19194",474,"all control conditions",0,11,"0"
"19195",474,"wl",0,11,"0"
"19196",474,"other ctr",0,11,"0"
"19197",474,"cau",0,11,"0"
"19198",474,"all types",0,11,"0"
"19199",474,"not-cbt-based",0,11,"0"
"19200",474,"cbt-based",0,11,"0"
"19201",652,"pet-peese",0,17,"0"
"19202",652,"p-uniform",0,17,"0"
"19203",652,"fe",0,17,"0"
"19204",652,"reml",0,17,"0"
"19205",652,"rve",0,17,"0"
"19206",652,"3-level",0,17,"0"
"19207",652,"all rob",0,17,"0"
"19208",652,"include_best",0,17,"0"
"19209",652,"exclude_worst",0,17,"0"
"19210",652,"all diagnoses",0,17,"0"
"19211",652,"subclinical depression",0,17,"0"
"19212",652,"cut-off score",0,17,"0"
"19213",652,"diagnosis",0,17,"0"
"19214",652,"all formats",0,17,"0"
"19215",652,"other formats",0,17,"0"
"19216",652,"guided self-help",0,17,"0"
"19217",652,"individual",0,17,"0"
"19218",652,"group",0,17,"0"
"19219",652,"all groups",0,17,"0"
"19220",652,"student population",0,17,"0"
"19221",652,"other target groups",1,17,"17"
"19222",652,"perinatal depression",0,17,"0"
"19223",652,"older adults",0,17,"0"
"19224",652,"general medical",0,17,"0"
"19225",652,"adults",0,17,"0"
"19226",652,"all control conditions",0,17,"0"
"19227",652,"wl",0,17,"0"
"19228",652,"other ctr",0,17,"0"
"19229",652,"cau",0,17,"0"
"19230",652,"all types",0,17,"0"
"19231",652,"not-cbt-based",0,17,"0"
"19232",652,"cbt-based",0,17,"0"
"19233",661,"pet-peese",0,19,"0"
"19234",661,"p-uniform",0,19,"0"
"19235",661,"fe",0,19,"0"
"19236",661,"reml",0,19,"0"
"19237",661,"rve",0,19,"0"
"19238",661,"3-level",0,19,"0"
"19239",661,"all rob",0,19,"0"
"19240",661,"include_best",0,19,"0"
"19241",661,"exclude_worst",0,19,"0"
"19242",661,"all diagnoses",0,19,"0"
"19243",661,"subclinical depression",0,19,"0"
"19244",661,"cut-off score",0,19,"0"
"19245",661,"diagnosis",0,19,"0"
"19246",661,"all formats",0,19,"0"
"19247",661,"other formats",0,19,"0"
"19248",661,"guided self-help",0,19,"0"
"19249",661,"individual",0,19,"0"
"19250",661,"group",0,19,"0"
"19251",661,"all groups",0,19,"0"
"19252",661,"student population",0,19,"0"
"19253",661,"other target groups",1,19,"19"
"19254",661,"perinatal depression",0,19,"0"
"19255",661,"older adults",0,19,"0"
"19256",661,"general medical",0,19,"0"
"19257",661,"adults",0,19,"0"
"19258",661,"all control conditions",0,19,"0"
"19259",661,"wl",0,19,"0"
"19260",661,"other ctr",0,19,"0"
"19261",661,"cau",0,19,"0"
"19262",661,"all types",0,19,"0"
"19263",661,"not-cbt-based",0,19,"0"
"19264",661,"cbt-based",0,19,"0"
"19265",672,"pet-peese",0,10,"0"
"19266",672,"p-uniform",0,10,"0"
"19267",672,"fe",0,10,"0"
"19268",672,"reml",0,10,"0"
"19269",672,"rve",0,10,"0"
"19270",672,"3-level",0,10,"0"
"19271",672,"all rob",0,10,"0"
"19272",672,"include_best",0,10,"0"
"19273",672,"exclude_worst",0,10,"0"
"19274",672,"all diagnoses",0,10,"0"
"19275",672,"subclinical depression",0,10,"0"
"19276",672,"cut-off score",0,10,"0"
"19277",672,"diagnosis",0,10,"0"
"19278",672,"all formats",0,10,"0"
"19279",672,"other formats",0,10,"0"
"19280",672,"guided self-help",0,10,"0"
"19281",672,"individual",0,10,"0"
"19282",672,"group",0,10,"0"
"19283",672,"all groups",0,10,"0"
"19284",672,"student population",0,10,"0"
"19285",672,"other target groups",0,10,"0"
"19286",672,"perinatal depression",0,10,"0"
"19287",672,"older adults",0,10,"0"
"19288",672,"general medical",1,10,"10"
"19289",672,"adults",0,10,"0"
"19290",672,"all control conditions",0,10,"0"
"19291",672,"wl",0,10,"0"
"19292",672,"other ctr",0,10,"0"
"19293",672,"cau",0,10,"0"
"19294",672,"all types",0,10,"0"
"19295",672,"not-cbt-based",0,10,"0"
"19296",672,"cbt-based",0,10,"0"
"19297",605,"pet-peese",0,18,"0"
"19298",605,"p-uniform",0,18,"0"
"19299",605,"fe",0,18,"0"
"19300",605,"reml",0,18,"0"
"19301",605,"rve",0,18,"0"
"19302",605,"3-level",0,18,"0"
"19303",605,"all rob",0,18,"0"
"19304",605,"include_best",0,18,"0"
"19305",605,"exclude_worst",0,18,"0"
"19306",605,"all diagnoses",0,18,"0"
"19307",605,"subclinical depression",0,18,"0"
"19308",605,"cut-off score",0,18,"0"
"19309",605,"diagnosis",0,18,"0"
"19310",605,"all formats",0,18,"0"
"19311",605,"other formats",0,18,"0"
"19312",605,"guided self-help",0,18,"0"
"19313",605,"individual",0,18,"0"
"19314",605,"group",0,18,"0"
"19315",605,"all groups",0,18,"0"
"19316",605,"student population",0,18,"0"
"19317",605,"other target groups",1,18,"18"
"19318",605,"perinatal depression",0,18,"0"
"19319",605,"older adults",0,18,"0"
"19320",605,"general medical",0,18,"0"
"19321",605,"adults",0,18,"0"
"19322",605,"all control conditions",0,18,"0"
"19323",605,"wl",0,18,"0"
"19324",605,"other ctr",0,18,"0"
"19325",605,"cau",0,18,"0"
"19326",605,"all types",0,18,"0"
"19327",605,"not-cbt-based",0,18,"0"
"19328",605,"cbt-based",0,18,"0"
"19329",678,"pet-peese",0,13,"0"
"19330",678,"p-uniform",0,13,"0"
"19331",678,"fe",0,13,"0"
"19332",678,"reml",0,13,"0"
"19333",678,"rve",0,13,"0"
"19334",678,"3-level",0,13,"0"
"19335",678,"all rob",0,13,"0"
"19336",678,"include_best",0,13,"0"
"19337",678,"exclude_worst",0,13,"0"
"19338",678,"all diagnoses",0,13,"0"
"19339",678,"subclinical depression",0,13,"0"
"19340",678,"cut-off score",0,13,"0"
"19341",678,"diagnosis",0,13,"0"
"19342",678,"all formats",0,13,"0"
"19343",678,"other formats",0,13,"0"
"19344",678,"guided self-help",0,13,"0"
"19345",678,"individual",0,13,"0"
"19346",678,"group",0,13,"0"
"19347",678,"all groups",0,13,"0"
"19348",678,"student population",0,13,"0"
"19349",678,"other target groups",1,13,"13"
"19350",678,"perinatal depression",0,13,"0"
"19351",678,"older adults",0,13,"0"
"19352",678,"general medical",0,13,"0"
"19353",678,"adults",0,13,"0"
"19354",678,"all control conditions",0,13,"0"
"19355",678,"wl",0,13,"0"
"19356",678,"other ctr",0,13,"0"
"19357",678,"cau",0,13,"0"
"19358",678,"all types",0,13,"0"
"19359",678,"not-cbt-based",0,13,"0"
"19360",678,"cbt-based",0,13,"0"
"19361",612,"pet-peese",0,19,"0"
"19362",612,"p-uniform",0,19,"0"
"19363",612,"fe",0,19,"0"
"19364",612,"reml",0,19,"0"
"19365",612,"rve",0,19,"0"
"19366",612,"3-level",0,19,"0"
"19367",612,"all rob",0,19,"0"
"19368",612,"include_best",0,19,"0"
"19369",612,"exclude_worst",0,19,"0"
"19370",612,"all diagnoses",0,19,"0"
"19371",612,"subclinical depression",0,19,"0"
"19372",612,"cut-off score",0,19,"0"
"19373",612,"diagnosis",0,19,"0"
"19374",612,"all formats",0,19,"0"
"19375",612,"other formats",0,19,"0"
"19376",612,"guided self-help",0,19,"0"
"19377",612,"individual",0,19,"0"
"19378",612,"group",0,19,"0"
"19379",612,"all groups",0,19,"0"
"19380",612,"student population",0,19,"0"
"19381",612,"other target groups",1,19,"19"
"19382",612,"perinatal depression",0,19,"0"
"19383",612,"older adults",0,19,"0"
"19384",612,"general medical",0,19,"0"
"19385",612,"adults",0,19,"0"
"19386",612,"all control conditions",0,19,"0"
"19387",612,"wl",0,19,"0"
"19388",612,"other ctr",0,19,"0"
"19389",612,"cau",0,19,"0"
"19390",612,"all types",0,19,"0"
"19391",612,"not-cbt-based",0,19,"0"
"19392",612,"cbt-based",0,19,"0"
"19393",446,"pet-peese",0,10,"0"
"19394",446,"p-uniform",0,10,"0"
"19395",446,"fe",0,10,"0"
"19396",446,"reml",0,10,"0"
"19397",446,"rve",0,10,"0"
"19398",446,"3-level",0,10,"0"
"19399",446,"all rob",0,10,"0"
"19400",446,"include_best",0,10,"0"
"19401",446,"exclude_worst",0,10,"0"
"19402",446,"all diagnoses",0,10,"0"
"19403",446,"subclinical depression",0,10,"0"
"19404",446,"cut-off score",0,10,"0"
"19405",446,"diagnosis",0,10,"0"
"19406",446,"all formats",0,10,"0"
"19407",446,"other formats",0,10,"0"
"19408",446,"guided self-help",0,10,"0"
"19409",446,"individual",0,10,"0"
"19410",446,"group",0,10,"0"
"19411",446,"all groups",0,10,"0"
"19412",446,"student population",0,10,"0"
"19413",446,"other target groups",0,10,"0"
"19414",446,"perinatal depression",0,10,"0"
"19415",446,"older adults",1,10,"10"
"19416",446,"general medical",0,10,"0"
"19417",446,"adults",0,10,"0"
"19418",446,"all control conditions",0,10,"0"
"19419",446,"wl",0,10,"0"
"19420",446,"other ctr",0,10,"0"
"19421",446,"cau",0,10,"0"
"19422",446,"all types",0,10,"0"
"19423",446,"not-cbt-based",0,10,"0"
"19424",446,"cbt-based",0,10,"0"
"19425",680,"pet-peese",0,16,"0"
"19426",680,"p-uniform",0,16,"0"
"19427",680,"fe",0,16,"0"
"19428",680,"reml",0,16,"0"
"19429",680,"rve",0,16,"0"
"19430",680,"3-level",0,16,"0"
"19431",680,"all rob",0,16,"0"
"19432",680,"include_best",0,16,"0"
"19433",680,"exclude_worst",0,16,"0"
"19434",680,"all diagnoses",0,16,"0"
"19435",680,"subclinical depression",0,16,"0"
"19436",680,"cut-off score",0,16,"0"
"19437",680,"diagnosis",0,16,"0"
"19438",680,"all formats",0,16,"0"
"19439",680,"other formats",0,16,"0"
"19440",680,"guided self-help",0,16,"0"
"19441",680,"individual",0,16,"0"
"19442",680,"group",0,16,"0"
"19443",680,"all groups",0,16,"0"
"19444",680,"student population",0,16,"0"
"19445",680,"other target groups",1,16,"16"
"19446",680,"perinatal depression",0,16,"0"
"19447",680,"older adults",0,16,"0"
"19448",680,"general medical",0,16,"0"
"19449",680,"adults",0,16,"0"
"19450",680,"all control conditions",0,16,"0"
"19451",680,"wl",0,16,"0"
"19452",680,"other ctr",0,16,"0"
"19453",680,"cau",0,16,"0"
"19454",680,"all types",0,16,"0"
"19455",680,"not-cbt-based",0,16,"0"
"19456",680,"cbt-based",0,16,"0"
"19457",660,"pet-peese",0,37,"0"
"19458",660,"p-uniform",0,37,"0"
"19459",660,"fe",0,37,"0"
"19460",660,"reml",0,37,"0"
"19461",660,"rve",0,37,"0"
"19462",660,"3-level",0,37,"0"
"19463",660,"all rob",0,37,"0"
"19464",660,"include_best",0,37,"0"
"19465",660,"exclude_worst",0,37,"0"
"19466",660,"all diagnoses",0,37,"0"
"19467",660,"subclinical depression",0,37,"0"
"19468",660,"cut-off score",0,37,"0"
"19469",660,"diagnosis",0,37,"0"
"19470",660,"all formats",0,37,"0"
"19471",660,"other formats",0,37,"0"
"19472",660,"guided self-help",0,37,"0"
"19473",660,"individual",0,37,"0"
"19474",660,"group",0,37,"0"
"19475",660,"all groups",0,37,"0"
"19476",660,"student population",0,37,"0"
"19477",660,"other target groups",0,37,"0"
"19478",660,"perinatal depression",0,37,"0"
"19479",660,"older adults",0,37,"0"
"19480",660,"general medical",1,37,"37"
"19481",660,"adults",0,37,"0"
"19482",660,"all control conditions",0,37,"0"
"19483",660,"wl",0,37,"0"
"19484",660,"other ctr",0,37,"0"
"19485",660,"cau",0,37,"0"
"19486",660,"all types",0,37,"0"
"19487",660,"not-cbt-based",0,37,"0"
"19488",660,"cbt-based",0,37,"0"
"19489",629,"pet-peese",0,16,"0"
"19490",629,"p-uniform",0,16,"0"
"19491",629,"fe",0,16,"0"
"19492",629,"reml",0,16,"0"
"19493",629,"rve",0,16,"0"
"19494",629,"3-level",0,16,"0"
"19495",629,"all rob",0,16,"0"
"19496",629,"include_best",0,16,"0"
"19497",629,"exclude_worst",0,16,"0"
"19498",629,"all diagnoses",0,16,"0"
"19499",629,"subclinical depression",0,16,"0"
"19500",629,"cut-off score",0,16,"0"
"19501",629,"diagnosis",0,16,"0"
"19502",629,"all formats",0,16,"0"
"19503",629,"other formats",0,16,"0"
"19504",629,"guided self-help",0,16,"0"
"19505",629,"individual",0,16,"0"
"19506",629,"group",0,16,"0"
"19507",629,"all groups",0,16,"0"
"19508",629,"student population",0,16,"0"
"19509",629,"other target groups",0,16,"0"
"19510",629,"perinatal depression",0,16,"0"
"19511",629,"older adults",1,16,"16"
"19512",629,"general medical",0,16,"0"
"19513",629,"adults",0,16,"0"
"19514",629,"all control conditions",0,16,"0"
"19515",629,"wl",0,16,"0"
"19516",629,"other ctr",0,16,"0"
"19517",629,"cau",0,16,"0"
"19518",629,"all types",0,16,"0"
"19519",629,"not-cbt-based",0,16,"0"
"19520",629,"cbt-based",0,16,"0"
"19521",546,"pet-peese",0,13,"0"
"19522",546,"p-uniform",0,13,"0"
"19523",546,"fe",0,13,"0"
"19524",546,"reml",0,13,"0"
"19525",546,"rve",0,13,"0"
"19526",546,"3-level",0,13,"0"
"19527",546,"all rob",0,13,"0"
"19528",546,"include_best",0,13,"0"
"19529",546,"exclude_worst",0,13,"0"
"19530",546,"all diagnoses",0,13,"0"
"19531",546,"subclinical depression",0,13,"0"
"19532",546,"cut-off score",0,13,"0"
"19533",546,"diagnosis",0,13,"0"
"19534",546,"all formats",0,13,"0"
"19535",546,"other formats",0,13,"0"
"19536",546,"guided self-help",0,13,"0"
"19537",546,"individual",0,13,"0"
"19538",546,"group",0,13,"0"
"19539",546,"all groups",0,13,"0"
"19540",546,"student population",0,13,"0"
"19541",546,"other target groups",1,13,"13"
"19542",546,"perinatal depression",0,13,"0"
"19543",546,"older adults",0,13,"0"
"19544",546,"general medical",0,13,"0"
"19545",546,"adults",0,13,"0"
"19546",546,"all control conditions",0,13,"0"
"19547",546,"wl",0,13,"0"
"19548",546,"other ctr",0,13,"0"
"19549",546,"cau",0,13,"0"
"19550",546,"all types",0,13,"0"
"19551",546,"not-cbt-based",0,13,"0"
"19552",546,"cbt-based",0,13,"0"
"19553",644,"pet-peese",0,10,"0"
"19554",644,"p-uniform",0,10,"0"
"19555",644,"fe",0,10,"0"
"19556",644,"reml",0,10,"0"
"19557",644,"rve",0,10,"0"
"19558",644,"3-level",0,10,"0"
"19559",644,"all rob",0,10,"0"
"19560",644,"include_best",0,10,"0"
"19561",644,"exclude_worst",0,10,"0"
"19562",644,"all diagnoses",0,10,"0"
"19563",644,"subclinical depression",0,10,"0"
"19564",644,"cut-off score",0,10,"0"
"19565",644,"diagnosis",0,10,"0"
"19566",644,"all formats",0,10,"0"
"19567",644,"other formats",0,10,"0"
"19568",644,"guided self-help",0,10,"0"
"19569",644,"individual",0,10,"0"
"19570",644,"group",0,10,"0"
"19571",644,"all groups",0,10,"0"
"19572",644,"student population",0,10,"0"
"19573",644,"other target groups",1,10,"10"
"19574",644,"perinatal depression",0,10,"0"
"19575",644,"older adults",0,10,"0"
"19576",644,"general medical",0,10,"0"
"19577",644,"adults",0,10,"0"
"19578",644,"all control conditions",0,10,"0"
"19579",644,"wl",0,10,"0"
"19580",644,"other ctr",0,10,"0"
"19581",644,"cau",0,10,"0"
"19582",644,"all types",0,10,"0"
"19583",644,"not-cbt-based",0,10,"0"
"19584",644,"cbt-based",0,10,"0"
"19585",654,"pet-peese",0,10,"0"
"19586",654,"p-uniform",0,10,"0"
"19587",654,"fe",0,10,"0"
"19588",654,"reml",0,10,"0"
"19589",654,"rve",0,10,"0"
"19590",654,"3-level",0,10,"0"
"19591",654,"all rob",0,10,"0"
"19592",654,"include_best",0,10,"0"
"19593",654,"exclude_worst",0,10,"0"
"19594",654,"all diagnoses",0,10,"0"
"19595",654,"subclinical depression",0,10,"0"
"19596",654,"cut-off score",0,10,"0"
"19597",654,"diagnosis",0,10,"0"
"19598",654,"all formats",0,10,"0"
"19599",654,"other formats",0,10,"0"
"19600",654,"guided self-help",0,10,"0"
"19601",654,"individual",0,10,"0"
"19602",654,"group",0,10,"0"
"19603",654,"all groups",0,10,"0"
"19604",654,"student population",0,10,"0"
"19605",654,"other target groups",1,10,"10"
"19606",654,"perinatal depression",0,10,"0"
"19607",654,"older adults",0,10,"0"
"19608",654,"general medical",0,10,"0"
"19609",654,"adults",0,10,"0"
"19610",654,"all control conditions",0,10,"0"
"19611",654,"wl",0,10,"0"
"19612",654,"other ctr",0,10,"0"
"19613",654,"cau",0,10,"0"
"19614",654,"all types",0,10,"0"
"19615",654,"not-cbt-based",0,10,"0"
"19616",654,"cbt-based",0,10,"0"
"19617",596,"pet-peese",0,20,"0"
"19618",596,"p-uniform",0,20,"0"
"19619",596,"fe",0,20,"0"
"19620",596,"reml",0,20,"0"
"19621",596,"rve",0,20,"0"
"19622",596,"3-level",0,20,"0"
"19623",596,"all rob",0,20,"0"
"19624",596,"include_best",0,20,"0"
"19625",596,"exclude_worst",0,20,"0"
"19626",596,"all diagnoses",0,20,"0"
"19627",596,"subclinical depression",0,20,"0"
"19628",596,"cut-off score",0,20,"0"
"19629",596,"diagnosis",0,20,"0"
"19630",596,"all formats",0,20,"0"
"19631",596,"other formats",0,20,"0"
"19632",596,"guided self-help",0,20,"0"
"19633",596,"individual",0,20,"0"
"19634",596,"group",0,20,"0"
"19635",596,"all groups",0,20,"0"
"19636",596,"student population",0,20,"0"
"19637",596,"other target groups",0,20,"0"
"19638",596,"perinatal depression",0,20,"0"
"19639",596,"older adults",1,20,"20"
"19640",596,"general medical",0,20,"0"
"19641",596,"adults",0,20,"0"
"19642",596,"all control conditions",0,20,"0"
"19643",596,"wl",0,20,"0"
"19644",596,"other ctr",0,20,"0"
"19645",596,"cau",0,20,"0"
"19646",596,"all types",0,20,"0"
"19647",596,"not-cbt-based",0,20,"0"
"19648",596,"cbt-based",0,20,"0"
"19649",623,"pet-peese",0,10,"0"
"19650",623,"p-uniform",0,10,"0"
"19651",623,"fe",0,10,"0"
"19652",623,"reml",0,10,"0"
"19653",623,"rve",0,10,"0"
"19654",623,"3-level",0,10,"0"
"19655",623,"all rob",0,10,"0"
"19656",623,"include_best",0,10,"0"
"19657",623,"exclude_worst",0,10,"0"
"19658",623,"all diagnoses",0,10,"0"
"19659",623,"subclinical depression",0,10,"0"
"19660",623,"cut-off score",0,10,"0"
"19661",623,"diagnosis",0,10,"0"
"19662",623,"all formats",0,10,"0"
"19663",623,"other formats",0,10,"0"
"19664",623,"guided self-help",0,10,"0"
"19665",623,"individual",0,10,"0"
"19666",623,"group",0,10,"0"
"19667",623,"all groups",0,10,"0"
"19668",623,"student population",0,10,"0"
"19669",623,"other target groups",1,10,"10"
"19670",623,"perinatal depression",0,10,"0"
"19671",623,"older adults",0,10,"0"
"19672",623,"general medical",0,10,"0"
"19673",623,"adults",0,10,"0"
"19674",623,"all control conditions",0,10,"0"
"19675",623,"wl",0,10,"0"
"19676",623,"other ctr",0,10,"0"
"19677",623,"cau",0,10,"0"
"19678",623,"all types",0,10,"0"
"19679",623,"not-cbt-based",0,10,"0"
"19680",623,"cbt-based",0,10,"0"
"19681",457,"pet-peese",0,13,"0"
"19682",457,"p-uniform",0,13,"0"
"19683",457,"fe",0,13,"0"
"19684",457,"reml",0,13,"0"
"19685",457,"rve",0,13,"0"
"19686",457,"3-level",0,13,"0"
"19687",457,"all rob",0,13,"0"
"19688",457,"include_best",0,13,"0"
"19689",457,"exclude_worst",0,13,"0"
"19690",457,"all diagnoses",0,13,"0"
"19691",457,"subclinical depression",0,13,"0"
"19692",457,"cut-off score",0,13,"0"
"19693",457,"diagnosis",0,13,"0"
"19694",457,"all formats",0,13,"0"
"19695",457,"other formats",0,13,"0"
"19696",457,"guided self-help",0,13,"0"
"19697",457,"individual",0,13,"0"
"19698",457,"group",0,13,"0"
"19699",457,"all groups",1,13,"13"
"19700",457,"student population",0,13,"0"
"19701",457,"other target groups",0,13,"0"
"19702",457,"perinatal depression",0,13,"0"
"19703",457,"older adults",0,13,"0"
"19704",457,"general medical",0,13,"0"
"19705",457,"adults",0,13,"0"
"19706",457,"all control conditions",0,13,"0"
"19707",457,"wl",0,13,"0"
"19708",457,"other ctr",0,13,"0"
"19709",457,"cau",0,13,"0"
"19710",457,"all types",0,13,"0"
"19711",457,"not-cbt-based",0,13,"0"
"19712",457,"cbt-based",0,13,"0"
"19713",586,"pet-peese",0,11,"0"
"19714",586,"p-uniform",0,11,"0"
"19715",586,"fe",0,11,"0"
"19716",586,"reml",0,11,"0"
"19717",586,"rve",0,11,"0"
"19718",586,"3-level",0,11,"0"
"19719",586,"all rob",0,11,"0"
"19720",586,"include_best",0,11,"0"
"19721",586,"exclude_worst",0,11,"0"
"19722",586,"all diagnoses",0,11,"0"
"19723",586,"subclinical depression",0,11,"0"
"19724",586,"cut-off score",0,11,"0"
"19725",586,"diagnosis",0,11,"0"
"19726",586,"all formats",0,11,"0"
"19727",586,"other formats",0,11,"0"
"19728",586,"guided self-help",0,11,"0"
"19729",586,"individual",0,11,"0"
"19730",586,"group",0,11,"0"
"19731",586,"all groups",0,11,"0"
"19732",586,"student population",0,11,"0"
"19733",586,"other target groups",1,11,"11"
"19734",586,"perinatal depression",0,11,"0"
"19735",586,"older adults",0,11,"0"
"19736",586,"general medical",0,11,"0"
"19737",586,"adults",0,11,"0"
"19738",586,"all control conditions",0,11,"0"
"19739",586,"wl",0,11,"0"
"19740",586,"other ctr",0,11,"0"
"19741",586,"cau",0,11,"0"
"19742",586,"all types",0,11,"0"
"19743",586,"not-cbt-based",0,11,"0"
"19744",586,"cbt-based",0,11,"0"
"19745",455,"pet-peese",0,12,"0"
"19746",455,"p-uniform",0,12,"0"
"19747",455,"fe",0,12,"0"
"19748",455,"reml",0,12,"0"
"19749",455,"rve",0,12,"0"
"19750",455,"3-level",0,12,"0"
"19751",455,"all rob",0,12,"0"
"19752",455,"include_best",0,12,"0"
"19753",455,"exclude_worst",0,12,"0"
"19754",455,"all diagnoses",0,12,"0"
"19755",455,"subclinical depression",0,12,"0"
"19756",455,"cut-off score",0,12,"0"
"19757",455,"diagnosis",0,12,"0"
"19758",455,"all formats",0,12,"0"
"19759",455,"other formats",0,12,"0"
"19760",455,"guided self-help",0,12,"0"
"19761",455,"individual",0,12,"0"
"19762",455,"group",0,12,"0"
"19763",455,"all groups",0,12,"0"
"19764",455,"student population",0,12,"0"
"19765",455,"other target groups",0,12,"0"
"19766",455,"perinatal depression",0,12,"0"
"19767",455,"older adults",1,12,"12"
"19768",455,"general medical",0,12,"0"
"19769",455,"adults",0,12,"0"
"19770",455,"all control conditions",0,12,"0"
"19771",455,"wl",0,12,"0"
"19772",455,"other ctr",0,12,"0"
"19773",455,"cau",0,12,"0"
"19774",455,"all types",0,12,"0"
"19775",455,"not-cbt-based",0,12,"0"
"19776",455,"cbt-based",0,12,"0"
"19777",572,"pet-peese",0,22,"0"
"19778",572,"p-uniform",0,22,"0"
"19779",572,"fe",0,22,"0"
"19780",572,"reml",0,22,"0"
"19781",572,"rve",0,22,"0"
"19782",572,"3-level",0,22,"0"
"19783",572,"all rob",0,22,"0"
"19784",572,"include_best",0,22,"0"
"19785",572,"exclude_worst",0,22,"0"
"19786",572,"all diagnoses",0,22,"0"
"19787",572,"subclinical depression",0,22,"0"
"19788",572,"cut-off score",0,22,"0"
"19789",572,"diagnosis",0,22,"0"
"19790",572,"all formats",0,22,"0"
"19791",572,"other formats",0,22,"0"
"19792",572,"guided self-help",0,22,"0"
"19793",572,"individual",0,22,"0"
"19794",572,"group",0,22,"0"
"19795",572,"all groups",0,22,"0"
"19796",572,"student population",0,22,"0"
"19797",572,"other target groups",0,22,"0"
"19798",572,"perinatal depression",0,22,"0"
"19799",572,"older adults",0,22,"0"
"19800",572,"general medical",0,22,"0"
"19801",572,"adults",1,22,"22"
"19802",572,"all control conditions",0,22,"0"
"19803",572,"wl",0,22,"0"
"19804",572,"other ctr",0,22,"0"
